id,name,meal_type
159046,april fools  day  fooled ya hot dog in a bun,other
364148,april fools  day meatloaf  cake,dessert
427403,april s baked chicken parmesan,dinner
427903,april s favorite pasta salad,other
266312,april s healthy snack mix,other
309795,april s peach cobbler,dessert
444934,april s russian tea,drink
38866,april s white bean dip,other
111229,aqua negra marinade,other
173982,aqua thunder,drink
241815,aqua velvet   zodiac,drink
268007,aqua marine,drink
447262,aquagrill s falafel crusted salmon,dinner
58637,aquamarine,drink
504571,aquavit cranberry breeze,drink
426083,aquavit s gingersnap cookies,dessert
118358,aquavit s quick pickled cucumbers,other
118360,aquavit s swedish meatballs,dinner
79170,aqueduct,drink
425448,arab spice mix,other
187541,arabian butternut squash casserole,dinner
185754,arabian cauliflower with tahini,other
103118,arabian chocolate cake,dessert
277459,arabian coffee,drink
210704,arabian delight,dessert
471748,arabian gulf shortbread cookies  ghiraybah,dessert
94878,arabian orange ice,dessert
501030,arabian pickled onions,other
17977,arabian pita bread,other
217626,arabian rice,other
171681,arabian rice aroz mofalfal,other
388723,arabian roast lamb fit for a king and queen  with spiced rice,dinner
25819,arabian spinach,other
248331,arabian stew,dinner
191340,arabian yellow lentil soup,other
194721,arabic 7 seven spice  bokharat,other
108474,arabic almond milk,drink
133292,arabic cardamom shortbread  gorayba,dessert
261314,arabic chicken,dinner
78039,arabic chicken with lemon   thyme,dinner
108473,arabic cinnamon drink  iner,drink
484898,arabic coffee with rose water,drink
484900,arabic coffee  the saudi way,drink
112710,arabic eggplant  aubergine  stew,dinner
408620,arabic garlic sauce,other
306573,arabic green beans with beef,dinner
425108,arabic honey cake,dessert
109205,arabic lentil soup,other
404461,arabic lentil soup   shorbat addas,other
322492,arabic omelet   ijee   middle east  palestine,breakfast
152279,arabic pretzels  baqsam,other
189733,arabic qahwa,drink
206772,arabic rice,other
90140,arabic salad,other
285846,arabic samboosak,other
201454,arabic style rice with lamb meat,dinner
436598,arabish thighs to die for,dinner
311985,araby spice cake,dessert
137688,aracia mahshia bil goz  walnut stuffed prunes,dessert
54239,arafura pumpkin  curry,other
483327,aragonese potatoes au gratin  patatas gratinadas de aragon,other
170143,araka  peas  potatoes   dill,other
425118,arakas   greek fresh green peas in tomato sauce,other
307623,arakas me anitho  greek dilled peas with peppers,other
75750,arancini   italian rice balls,other
529216,arancini  italian rice balls,other
31011,arancini di riso  italian rice balls,other
31152,arancini sicilian style  sicilian rice balls,other
208669,arare dofu no aemono,other
224837,arayes  mini meat calzones,other
82595,arborio rice coating,other
279797,arborio rice pudding,dessert
137593,arbroath toasties,breakfast
472450,arby s 3 pepper sauce,other
49820,arby s horsey sauce,other
288624,arby s jamocha shake copycat  low fat recipe,drink
383446,arby s jamocha shake copycat recipe  fat free version,drink
514145,arby s oven baked curly fries,other
107658,arby s sauce,other
426227,arby s sauce copycat recipe,other
220893,arbys sauce,other
375686,arcade orange delight  julius variation,drink
321923,arclight cinemas martini,drink
427623,arctic char gravlax with apple pecan salad,dinner
252541,arctic char with pears,dinner
191497,arctic garden s blueberry muffins,breakfast
190756,arctic java,drink
88039,arctic lemon freeze,drink
138670,arctic lime freeze,drink
245766,arctic mocha,drink
279218,arctic orange pie,dessert
295824,arctic summer cocktail,drink
427111,arctic wastes smoothie,drink
483189,ardangozatza,other
284161,are you crazy    alcoholic drink,drink
377539,arepas,other
13036,arepas de queso fritas,other
314734,arepitas with chimichurri and queso fresco,other
236160,aretha franklin s queen of soul ham,dinner
460728,aretha franklin s summerplace salad,other
184915,argana s moroccan chicken,dinner
456478,argentina skirt steak   matambre,dinner
249840,argentina special  salad,other
121604,argentina style beef stew,dinner
45121,argentine beef stew,dinner
219054,argentine black bean flatbread with chimichurri drizzle,other
13502,argentine chicken stew  cazuela gaucho,dinner
536318,argentine chili,dinner
456760,argentine chimichurri bread  abm,other
456411,argentine cornbread,other
306872,argentine empanadas,other
98558,argentine grilled chicken skewers,dinner
517347,argentine grilled flank steak,dinner
13727,argentine marinade,other
304838,argentine red sauce and marinade,other
425444,argentine rice veggie salad,other
306787,argentine style stuffed flank steak,dinner
307048,argentinean barbecued steak,dinner
161735,argentinean beef stew,dinner
421134,argentinean burgers with chimichurri sauce,dinner
307296,argentinean chimichurri burgers,dinner
316614,argentinean empanadas,dinner
295171,argentinean empanadas  meat pies,dinner
375465,argentinean garlic chicken with corn  tomato and parsley sauce,dinner
215364,argentinean meat pie,dinner
186841,argentinean oak planked beef tenderloin with chimichurri sauce,dinner
306864,argentinean potato salad,other
160504,argentinean steaks  made in a pan,dinner
457101,argentinian grilled flank steak with chimichurri sauce,dinner
536401,argentinian steak sandwiches,other
536044,argentinian tropical tincho,drink
342632,arguiano s arroz a la cubana,dinner
257678,ari s eggs and onions and salmon and cream cheese,breakfast
405929,ariana s pozole,dinner
199537,arielle s favorite tuna casserole,dinner
213546,arin s potatoes,other
44029,aristocrat pickles,other
97269,arizona avocado salad,other
198372,arizona beans,other
74689,arizona cardinals adobo sirloin,dinner
76983,arizona casserole,dinner
144665,arizona champagne mustard,other
32342,arizona chicken,dinner
245428,arizona chicken chili,dinner
60499,arizona chuck wagon beans,other
345848,arizona green chile cornbread  green chili cornbread,other
46306,arizona green tea w gingseng   honey,drink
222054,arizona hobo potatoes,other
32801,arizona juan tons  wontons,other
233768,arizona lemon bars,dessert
322358,arizona lemon bundt cake,dessert
355792,arizona lemon meringue pie,dessert
480684,arizona marinade for grilled chicken pork or beef,other
84258,arizona pasta salad,other
154080,arizona skillet dinner,dinner
298206,arizona sun dried tomato chili,dinner
221859,arizona taco salad,other
385822,arizona s granny smith salad,other
250192,arkansas avalanche,dessert
86215,arkansas breakfast casserole,breakfast
345850,arkansas chicken and dumplings,dinner
465942,arkansas corn bread,other
229645,arkansas german baked pancake,breakfast
490283,arkansas green beans,other
74031,arkansas hot browns,dinner
406507,arkansas hot pepper pecans,other
458730,arkansas possum pie,dessert
484285,arkansas shack barbeque sauce,other
431875,arlene s bananas foster,dessert
264714,arlene s potato rolls,other
31285,arlene s veggie casserole,dinner
209937,arm roast sloppy joes,dinner
125025,armadillo eggs,other
45017,armadillo eggs  not really,other
78708,armadillo eggs  stuffed jalapenos,other
317071,armadillo potatoes,other
268400,armenian apricot soup,other
21584,armenian basterma  dried cured beef,other
119727,armenian beef and pepper wraps,dinner
172498,armenian bread rounds   bread machine,other
46473,armenian bulgur and potato balls,other
139498,armenian cheese rolls,other
179761,armenian choereg  breadsticks,other
164825,armenian dinner sandwich,dinner
198715,armenian easter bread,other
7224,armenian eggplant  aubergine  casserole,dinner
380410,armenian eggplant salad,other
86967,armenian herb marinade,other
137262,armenian herb marinade grilled chicken breasts,dinner
507314,armenian iced tea,drink
177831,armenian lemon chicken soup,other
178796,armenian lemon rice pilaf,other
265349,armenian lentil patties,other
395185,armenian lentil soup,other
62761,armenian nutmeg cake,dessert
162896,armenian nutmeg cake   honigkuchen marlenka,dessert
356244,armenian pilaf,other
179738,armenian pizza   lahmajoun,dinner
108933,armenian potato salad,other
307835,armenian potatoes,other
330728,armenian pumpkin and lamb stew,dinner
415010,armenian rice,other
78147,armenian rice and noodles,other
24215,armenian rice pilaf,other
14745,armenian rice pilaf with mushrooms,other
20259,armenian shish kebab,dinner
61626,armenian spinach plum salad,other
143957,armenian steak tartare  chee kufta,other
179516,armenian stuffed grape leaves,other
144508,armenian stuffed vegetables  dolma,dinner
307695,armenian tossed salad,other
152336,armenian vegetable casserole,dinner
366402,armenian wedding pilaf,other
179060,armenian zeppole  bishi,dessert
289309,arminyan plov   armenian pilaf,other
167885,army   lou s soul food macaroni and cheese,other
147689,army chili  1896,dinner
23141,army rice,other
24839,army soup,other
322412,arnaki kleftiko  bandit s lamb,dinner
349469,arnaud s shrimp rmoulade,other
58535,arni exohiko   surprise  lamb country style,dinner
171314,arni kleftiko  rebel lamb,dinner
280746,arni psito   roast leg of lamb,dinner
164185,arni youvetsi  lamb and orzo,dinner
291896,arnies chicken dinner,dinner
279755,arnies hot dog,other
144405,arnold palmer,drink
292452,arnold palmer  also called half and half,drink
140084,arnold palmer company casserole,other
483797,arnold palmer iced tea,drink
354542,aromatic and cheese stuffed meat loaf,dinner
345677,aromatic barley,other
101587,aromatic basmati pilaf,other
424415,aromatic basmati rice  rice cooker,other
425078,aromatic beef kofti,dinner
405303,aromatic beef stew with butternut squash,dinner
285802,aromatic broccoli and cauliflower salad,other
123449,aromatic chicken curry,dinner
336962,aromatic chicken rendang,dinner
305985,aromatic chickpea tagine  tagine bil hummus,dinner
158807,aromatic couscous in minutes,other
305728,aromatic fruit salad,other
210458,aromatic herbed bread filled with prosciutto,other
196638,aromatic lamb meatballs,other
9858,aromatic leg of lamb,dinner
380577,aromatic noodles with lime peanut sauce,dinner
159863,aromatic parsnips and carrots,other
22125,aromatic peas and carrot pilaf for one,other
89318,aromatic pork with baby zucchini and figs,dinner
370013,aromatic pumpkin chili,dinner
500868,aromatic roasted beets,other
490169,aromatic slow roasted tomatoes,other
102664,aromatic spice mix for toast,other
323184,aromatic spiced coffee rub for meat,other
67821,aromatic stewed mushrooms,other
90126,aromatic sticky rice,other
347240,aromatic turkey curry,dinner
424216,aromatic vegetable fried rice  su cai chao fan,dinner
10599,aromatic herbed chicken,dinner
290928,aron s stir fry,dinner
127045,around the world marinade for beef or chicken,other
25458,aroz con pollo  chicken with rice,dinner
83837,arrabiata,other
407452,arrabiata penne,dinner
317595,arrabiata sauce,other
352157,arrabiatta pork meatball spaghetti,dinner
246696,arrabiatta sauce,other
187258,arrachera  skirt steak tacos,dinner
425640,arrachera beef marinade,other
388554,arriba enchiladas,dinner
456592,arrosto insalata di cavolfiore italian cauliflower salad,other
210873,arrowroot biscuits,other
50723,arrowroot squares,dessert
68182,arroz a la mexicana  mexican rice,other
10833,arroz a la mexicana traditional mexican rice,other
370049,arroz al horno  baked spanish rice,other
120820,arroz amarillo con garbanzos  saffrron rice with chickpeas,other
319792,arroz blanco,other
130916,arroz blanco  mexican white rice,other
32515,arroz blanco  white rice,other
170145,arroz blanco con verduras  white rice w  vegetables,other
493476,arroz blanco ii,other
306610,arroz brasileiro  brazilian rice,other
306061,arroz brasileiro rice with tomatoes and onions,other
158917,arroz c atum,other
339262,arroz caldo,dinner
112225,arroz central cafe  central cafe rice,other
410116,arroz con  crema rice with sour cream,other
370748,arroz con calabacin  rice with zucchini,other
226661,arroz con cebolla  rice with onions,other
158326,arroz con chile verde  green chile rice,other
202823,arroz con dulce,dessert
440726,arroz con frijoles a l espanola,dinner
92601,arroz con gandules,dinner
145279,arroz con gandules   rice and beans,dinner
295600,arroz con gandules  rice and pigeon peas,dinner
379283,arroz con gandules  rice and pigeon peas  a puerto rican fav,dinner
348077,arroz con gandules  rice with pigeon peas,dinner
349081,arroz con gandules y leche de coco,other
247758,arroz con leche,dessert
149609,arroz con leche  rice with milk,dessert
233971,arroz con leche  spanish rice pudding,dessert
361545,arroz con leche   rice pudding,dessert
321647,arroz con pollo,dinner
60320,arroz con pollo  baked chicken and rice,dinner
183778,arroz con pollo  chicken and rice,dinner
121665,arroz con pollo  chicken with rice,dinner
98325,arroz con pollo  cuban chicken,dinner
